raceId,driverId,constructorId,circuitId,year,round,grid,driver_age,lat,lng,alt,quali_position,quali_session_reached,q1_seconds,q2_seconds,q3_seconds,best_quali_time,gap_to_pole_pct,driver_champ_pos_before,driver_points_before,driver_wins_before,driver_rolling_pos_5,constructor_champ_pos_before,constructor_points_before,constructor_wins_before,driver_avg_pace_circuit,driver_circuit_appearances,driver_lap_consistency,team_avg_pitstop_ms,driver_avg_stops_circuit,temp_c,humidity_pct,precip_mm,windspeed_kmh,weathercode,weather_label,is_rain,is_heavy_rain,nationality_driver,nationality_constructor,country,location,driverId_target_enc_cv,constructorId_target_enc_cv,circuitId_target_enc_cv,positionOrder
38,18,11,3,2007,3,16,27.2,26.0325,50.5106,7,16.0,2.0,93.967,93.731,-1.0,93.731,2.5964,15.0,0.0,0.0,7.6,7.0,0.0,0.0,92.761,2,5.678,39320.350000000006,2.0,24.8,67,0.0,26.7,0,0,0,0,9,15,4,62,9.946,11.648,11.109,21
38,26,5,3,2007,3,19,24.2,26.0325,50.5106,7,19.0,1.0,94.333,-1.0,-1.0,94.333,3.2553,17.0,0.0,0.0,15.6,9.0,0.0,0.0,92.761,2,5.678,39320.350000000006,2.0,24.8,67,0.0,26.7,0,0,0,0,0,14,4,62,14.565,13.543,11.025,22
39,13,6,4,2007,4,1,26.0,41.57,2.26111,109,1.0,3.0,81.375,80.59700000000001,81.42099999999999,80.59700000000001,0.0,4.0,17.0,1.0,3.0,1.0,39.0,2.0,81.093,4,4.092,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,8,14,27,44,9.15,8.344,11.537,1
39,1,1,4,2007,4,4,22.3,41.57,2.26111,109,4.0,3.0,81.12,80.713,81.785,80.713,0.1439,3.0,22.0,0.0,2.33,11.0,44.0,1.0,92.761,0,5.678,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,9,5,27,44,4.673,9.464,11.537,2
39,4,1,4,2007,4,2,25.8,41.57,2.26111,109,2.0,3.0,81.60900000000001,80.797,81.451,80.797,0.2481,1.0,22.0,1.0,2.2,11.0,44.0,1.0,81.339,5,4.273,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,37,5,27,44,8.606,9.539,12.027,3
39,9,2,4,2007,4,5,22.4,41.57,2.26111,109,5.0,3.0,81.941,81.381,82.253,81.381,0.9727,8.0,3.0,0.0,12.4,2.0,18.0,0.0,92.761,0,5.678,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,32,10,27,44,10.663,8.982,12.059,4
39,14,9,4,2007,4,9,36.1,41.57,2.26111,109,9.0,3.0,82.491,81.488,82.749,81.488,1.1055,13.0,14.0,0.0,19.2,6.0,0.0,0.0,84.264,10,4.692,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,9,2,27,44,9.314,7.287,11.976,5
39,3,3,4,2007,4,11,21.9,41.57,2.26111,109,11.0,2.0,81.943,81.968,-1.0,81.943,1.67,9.0,2.0,0.0,13.6,5.0,2.0,0.0,80.396,1,4.103,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,20,5,27,44,8.506,11.166,11.859,6
39,5,4,4,2007,4,8,25.6,41.57,2.26111,109,8.0,3.0,81.78999999999999,81.623,82.568,81.623,1.273,10.0,1.0,0.0,9.0,3.0,9.0,0.0,92.761,0,5.678,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,18,9,27,44,13.24,11.088,11.537,7
39,11,8,4,2007,4,13,30.3,41.57,2.26111,109,13.0,2.0,82.09,82.115,-1.0,82.09,1.8524,15.0,0.0,0.0,13.8,8.0,0.0,0.0,83.192,3,4.111,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,26,15,27,44,13.681,16.141,12.027,8
39,21,4,4,2007,4,10,34.3,41.57,2.26111,109,10.0,3.0,82.064,81.67699999999999,82.881,81.67699999999999,1.34,6.0,8.0,0.0,5.6,3.0,9.0,0.0,85.401,10,4.843,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,25,9,27,44,11.138,11.145,12.027,9
39,22,11,4,2007,4,12,35.0,41.57,2.26111,109,12.0,2.0,82.502,82.09700000000001,-1.0,82.09700000000001,1.8611,14.0,0.0,0.0,10.8,7.0,0.0,0.0,86.96,10,4.434,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,8,15,27,44,10.43,11.093,11.537,10
39,19,8,4,2007,4,15,28.1,41.57,2.26111,109,15.0,1.0,82.295,-1.0,-1.0,82.295,2.1068,21.0,0.0,0.0,17.0,8.0,0.0,0.0,92.761,0,5.678,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,9,15,27,44,16.167,16.286,12.059,11
39,18,11,4,2007,4,14,27.3,41.57,2.26111,109,14.0,2.0,82.503,82.12,-1.0,82.12,1.8896,16.0,0.0,0.0,11.0,7.0,0.0,0.0,84.59,6,4.88,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,9,15,27,44,9.73,11.568,11.859,12
39,16,12,4,2007,4,20,24.3,41.57,2.26111,109,20.0,1.0,83.811,-1.0,-1.0,83.811,3.9877,20.0,0.0,0.0,18.0,10.0,0.0,0.0,92.761,0,5.678,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,20,7,27,44,14.52,17.545,12.027,13
39,27,12,4,2007,4,21,28.1,41.57,2.26111,109,21.0,1.0,83.99,-1.0,-1.0,83.99,4.2098,18.0,0.0,0.0,18.6,10.0,0.0,0.0,82.794,2,3.683,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,16,7,27,44,16.189,17.615,11.976,14
39,2,2,4,2007,4,7,30.0,41.57,2.26111,109,7.0,3.0,81.625,81.113,82.389,81.113,0.6402,5.0,15.0,0.0,7.4,2.0,18.0,0.0,84.006,7,4.517,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,20,10,27,44,10.703,9.183,11.537,15
39,23,7,4,2007,4,17,31.9,41.57,2.26111,109,17.0,1.0,82.666,-1.0,-1.0,82.666,2.5671,11.0,1.0,0.0,12.4,4.0,5.0,0.0,84.692,10,4.545,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,20,15,27,44,9.809,11.442,11.859,16
39,24,5,4,2007,4,16,26.8,41.57,2.26111,109,16.0,1.0,82.508,-1.0,-1.0,82.508,2.3711,17.0,0.0,0.0,15.6,9.0,0.0,0.0,80.643,2,2.608,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,25,14,27,44,15.953,13.547,11.976,17
39,26,5,4,2007,4,22,24.3,41.57,2.26111,109,22.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,17.2,9.0,0.0,0.0,80.861,1,3.694,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,0,14,27,44,15.042,13.547,11.976,18
39,8,6,4,2007,4,3,27.6,41.57,2.26111,109,3.0,3.0,81.80199999999999,80.741,81.723,80.741,0.1787,2.0,22.0,1.0,3.4,1.0,39.0,2.0,82.962,5,5.668,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,18,14,27,44,8.514,8.344,11.537,19
39,15,7,4,2007,4,6,32.8,41.57,2.26111,109,6.0,3.0,82.501,81.554,82.324,81.554,1.1874,7.0,4.0,0.0,9.6,4.0,5.0,0.0,84.77,9,4.169,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,25,15,27,44,12.412,11.389,12.059,20
39,17,9,4,2007,4,19,30.7,41.57,2.26111,109,19.0,1.0,83.398,-1.0,-1.0,83.398,3.4753,13.0,0.0,0.0,16.0,6.0,0.0,0.0,81.277,4,4.744,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,5,2,27,44,9.794,7.379,11.859,21
39,25,3,4,2007,4,18,33.2,41.57,2.26111,109,18.0,1.0,82.769,-1.0,-1.0,82.769,2.6949,12.0,0.0,0.0,9.6,5.0,2.0,0.0,92.761,2,5.678,39320.350000000006,2.0,24.7,49,0.0,20.4,3,0,0,0,6,5,27,44,11.672,11.202,11.537,22
40,4,1,6,2007,5,1,25.8,43.7347,7.42056,7,1.0,3.0,76.059,75.431,75.726,75.431,0.0,2.0,28.0,1.0,2.6,11.0,58.0,1.0,79.646,5,3.733,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,37,5,18,43,8.419,9.444,12.668,1
40,1,1,6,2007,5,2,22.4,43.7347,7.42056,7,2.0,3.0,75.685,75.479,75.905,75.479,0.0636,1.0,30.0,0.0,2.25,11.0,58.0,1.0,92.761,0,5.678,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,9,5,18,43,4.918,9.444,12.668,2
40,13,6,6,2007,5,3,26.1,43.7347,7.42056,7,3.0,3.0,76.786,76.03399999999999,75.967,75.967,0.7106,3.0,27.0,2.0,2.8,1.0,49.0,3.0,82.173,4,6.177,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,8,14,18,43,8.961,8.258,12.651,3
40,21,4,6,2007,5,4,34.4,43.7347,7.42056,7,4.0,3.0,77.596,76.054,76.285,76.054,0.8259,7.0,8.0,0.0,6.8,3.0,11.0,0.0,86.765,10,4.526,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,25,9,18,43,11.1,11.024,12.668,4
40,9,2,6,2007,5,8,22.5,43.7347,7.42056,7,8.0,3.0,77.584,75.576,76.955,75.576,0.1922,6.0,8.0,0.0,11.4,2.0,23.0,0.0,92.761,0,5.678,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,32,10,18,43,10.347,8.695,12.618,5
40,2,2,6,2007,5,7,30.0,43.7347,7.42056,7,7.0,3.0,77.385,75.733,76.832,75.733,0.4004,5.0,15.0,0.0,8.8,2.0,23.0,0.0,82.495,6,5.743,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,20,10,18,43,10.703,9.183,12.704,6
40,25,3,6,2007,5,11,33.3,43.7347,7.42056,7,11.0,2.0,77.874,76.662,-1.0,76.662,1.632,14.0,0.0,0.0,12.6,4.0,5.0,0.0,86.453,3,3.567,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,6,5,18,43,11.352,11.166,12.618,7
40,8,6,6,2007,5,16,27.6,43.7347,7.42056,7,16.0,1.0,76.251,-1.0,-1.0,76.251,1.0871,4.0,22.0,1.0,6.2,1.0,49.0,3.0,80.067,6,3.642,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,18,14,18,43,8.893,8.378,12.79,8
40,26,5,6,2007,5,18,24.3,43.7347,7.42056,7,18.0,1.0,78.39,-1.0,-1.0,78.39,3.9228,22.0,0.0,0.0,17.2,10.0,0.0,0.0,81.178,1,6.392,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,0,14,18,43,15.5,13.572,12.704,9
40,22,11,6,2007,5,9,35.0,43.7347,7.42056,7,9.0,3.0,77.244,76.45400000000001,77.498,76.45400000000001,1.3562,15.0,0.0,0.0,10.4,8.0,0.0,0.0,85.975,10,4.194,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,8,15,18,43,10.43,11.093,12.704,10
40,18,11,6,2007,5,10,27.4,43.7347,7.42056,7,10.0,3.0,77.297,76.457,77.939,76.457,1.3602,18.0,0.0,0.0,12.6,8.0,0.0,0.0,83.124,5,4.972,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,9,15,18,43,9.806,11.355,12.668,11
40,3,3,6,2007,5,5,21.9,43.7347,7.42056,7,5.0,3.0,76.87,76.1,76.439,76.1,0.8869,8.0,5.0,0.0,12.8,4.0,5.0,0.0,81.03,1,6.972,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,20,5,18,43,8.506,11.166,12.618,12
40,5,4,6,2007,5,15,25.6,43.7347,7.42056,7,15.0,2.0,77.836,77.125,-1.0,77.125,2.2458,11.0,3.0,0.0,8.5,3.0,11.0,0.0,92.761,0,5.678,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,18,9,18,43,12.967,11.408,12.618,13
40,14,9,6,2007,5,13,36.2,43.7347,7.42056,7,13.0,2.0,77.20400000000001,76.319,-1.0,76.319,1.1772,9.0,4.0,0.0,16.0,6.0,4.0,0.0,88.128,11,4.503,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,9,2,18,43,9.314,7.287,12.668,14
40,15,7,6,2007,5,14,32.9,43.7347,7.42056,7,14.0,2.0,77.686,76.988,-1.0,76.988,2.0641,10.0,4.0,0.0,12.4,5.0,5.0,0.0,86.987,10,3.919,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,25,15,18,43,12.168,11.442,12.618,15
40,23,7,6,2007,5,20,31.9,43.7347,7.42056,7,20.0,1.0,78.539,-1.0,-1.0,78.539,4.1203,13.0,1.0,0.0,14.2,5.0,5.0,0.0,86.6,10,4.412,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,20,15,18,43,9.809,11.442,12.618,16
40,11,8,6,2007,5,21,30.3,43.7347,7.42056,7,21.0,1.0,78.554,-1.0,-1.0,78.554,4.1402,12.0,1.0,0.0,12.4,7.0,1.0,0.0,82.93,3,3.206,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,26,15,18,43,13.701,16.281,12.618,17
40,19,8,6,2007,5,17,28.1,43.7347,7.42056,7,17.0,1.0,78.25,-1.0,-1.0,78.25,3.7372,17.0,0.0,0.0,15.6,7.0,1.0,0.0,92.761,0,5.678,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,9,15,18,43,16.111,15.855,12.704,18
40,27,12,6,2007,5,22,28.1,43.7347,7.42056,7,22.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,0.0,0.0,17.0,9.0,0.0,0.0,83.001,2,5.803,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,16,7,18,43,16.189,17.615,12.668,19
40,16,12,6,2007,5,19,24.4,43.7347,7.42056,7,19.0,1.0,78.418,-1.0,-1.0,78.418,3.9599,19.0,0.0,0.0,16.75,9.0,0.0,0.0,92.761,0,5.678,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,20,7,18,43,14.52,17.545,12.651,20
40,17,9,6,2007,5,6,30.7,43.7347,7.42056,7,6.0,3.0,77.816,76.42,76.78399999999999,76.42,1.3111,16.0,0.0,0.0,16.4,6.0,4.0,0.0,83.123,5,7.167,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,5,2,18,43,9.619,7.287,12.668,21
40,24,5,6,2007,5,12,26.8,43.7347,7.42056,7,12.0,2.0,76.72,76.703,-1.0,76.703,1.6863,21.0,0.0,0.0,16.2,10.0,0.0,0.0,80.823,2,5.509,39320.350000000006,2.0,20.9,76,0.0,9.0,2,0,0,0,25,14,18,43,15.185,13.543,12.618,22
41,1,1,7,2007,6,1,22.4,45.5,-73.5228,13,1.0,3.0,76.576,75.486,75.707,75.486,0.0,2.0,38.0,0.0,2.2,11.0,76.0,2.0,92.761,0,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,9,5,7,45,4.918,9.444,13.112,1
41,2,2,7,2007,6,3,30.1,45.5,-73.5228,13,3.0,3.0,77.006,75.96000000000001,76.26599999999999,75.96000000000001,0.6279,5.0,18.0,0.0,6.6,2.0,30.0,0.0,81.76,7,4.637,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,20,10,7,45,10.703,9.183,13.042,2
41,25,3,7,2007,6,19,33.3,45.5,-73.5228,13,19.0,1.0,78.089,-1.0,-1.0,78.089,3.4483,12.0,2.0,0.0,13.4,4.0,7.0,0.0,86.578,3,7.755,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,6,5,7,45,10.915,10.88,13.112,3
41,5,4,7,2007,6,22,25.6,45.5,-73.5228,13,22.0,1.0,77.806,-1.0,-1.0,77.806,3.0734,11.0,3.0,0.0,9.4,3.0,16.0,0.0,92.761,0,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,18,9,7,45,13.64,11.145,13.235,4
41,8,6,7,2007,6,4,27.6,45.5,-73.5228,13,4.0,3.0,76.468,76.592,76.411,76.411,1.2254,4.0,23.0,1.0,6.8,1.0,56.0,3.0,78.97,6,5.243,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,18,14,7,45,8.361,8.235,13.112,5
41,11,8,7,2007,6,11,30.4,45.5,-73.5228,13,11.0,2.0,77.49,76.743,-1.0,76.743,1.6652,13.0,1.0,0.0,13.8,7.0,1.0,0.0,80.54,4,5.44,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,26,15,7,45,13.701,16.281,13.212,6
41,4,1,7,2007,6,2,25.9,45.5,-73.5228,13,2.0,3.0,76.562,75.522,76.163,75.522,0.0477,1.0,38.0,2.0,2.4,11.0,76.0,2.0,78.841,5,4.306,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,37,5,7,45,8.435,9.453,13.212,7
41,23,7,7,2007,6,18,31.9,45.5,-73.5228,13,18.0,1.0,77.634,-1.0,-1.0,77.634,2.8456,14.0,1.0,0.0,13.4,5.0,5.0,0.0,81.259,9,4.999,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,20,15,7,45,9.671,11.668,13.112,8
41,17,9,7,2007,6,6,30.8,45.5,-73.5228,13,6.0,3.0,77.315,76.257,76.913,76.257,1.0214,17.0,0.0,0.0,16.4,6.0,4.0,0.0,79.81,5,4.408,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,5,2,7,45,9.712,7.295,13.253,9
41,3,3,7,2007,6,7,22.0,45.5,-73.5228,13,7.0,3.0,77.01599999999999,76.19,76.919,76.19,0.9326,8.0,5.0,0.0,10.8,4.0,7.0,0.0,86.579,1,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,20,5,7,45,7.701,10.88,13.112,10
41,19,8,7,2007,6,17,28.1,45.5,-73.5228,13,17.0,1.0,77.542,-1.0,-1.0,77.542,2.7237,19.0,0.0,0.0,15.4,7.0,1.0,0.0,92.761,0,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,9,15,7,45,16.0,16.141,13.235,11
41,22,11,7,2007,6,13,35.0,45.5,-73.5228,13,13.0,2.0,77.011,77.116,-1.0,77.011,2.0202,16.0,0.0,0.0,11.0,9.0,0.0,0.0,82.791,11,6.071,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,8,15,7,45,10.223,11.63,13.235,12
41,15,7,7,2007,6,10,32.9,45.5,-73.5228,13,10.0,3.0,77.324,76.6,77.747,76.6,1.4758,10.0,4.0,0.0,11.6,5.0,5.0,0.0,81.982,7,4.821,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,25,15,7,45,12.412,11.389,13.253,13
41,24,5,7,2007,6,12,26.8,45.5,-73.5228,13,12.0,2.0,77.541,76.76,-1.0,76.76,1.6877,22.0,0.0,0.0,18.0,8.0,0.0,0.0,82.774,1,8.15,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,25,14,7,45,15.953,13.547,13.112,14
41,27,12,7,2007,6,21,28.2,45.5,-73.5228,13,21.0,1.0,79.196,-1.0,-1.0,79.196,4.9148,21.0,0.0,0.0,18.0,10.0,0.0,0.0,81.488,1,4.783,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,16,7,7,45,15.737,17.545,13.235,15
41,14,9,7,2007,6,14,36.2,45.5,-73.5228,13,14.0,2.0,77.436,77.304,-1.0,77.304,2.4084,9.0,4.0,0.0,15.2,6.0,4.0,0.0,81.647,11,4.532,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,9,2,7,45,9.583,7.295,13.253,16
41,9,2,7,2007,6,8,22.5,45.5,-73.5228,13,8.0,3.0,77.267,76.368,76.993,76.368,1.1684,7.0,12.0,0.0,10.6,2.0,30.0,0.0,92.761,0,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,32,10,7,45,10.269,9.183,13.042,17
41,16,12,7,2007,6,20,24.4,45.5,-73.5228,13,20.0,1.0,78.536,-1.0,-1.0,78.536,4.0405,20.0,0.0,0.0,17.4,10.0,0.0,0.0,92.761,0,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,20,7,7,45,14.491,17.097,13.253,18
41,26,5,7,2007,6,16,24.4,45.5,-73.5228,13,16.0,2.0,77.43299999999999,77.571,-1.0,77.43299999999999,2.5793,15.0,0.0,0.0,16.8,8.0,0.0,0.0,81.296,1,7.217,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,0,14,7,45,15.095,13.499,13.253,19
41,18,11,7,2007,6,15,27.4,45.5,-73.5228,13,15.0,2.0,77.52199999999999,77.541,-1.0,77.52199999999999,2.6972,18.0,0.0,0.0,14.2,9.0,0.0,0.0,92.761,2,5.678,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,9,15,7,45,9.238,11.093,13.042,20
41,13,6,7,2007,6,5,26.1,45.5,-73.5228,13,5.0,3.0,76.756,76.138,76.57,76.138,0.8637,3.0,33.0,2.0,3.2,1.0,56.0,3.0,79.22,4,4.714,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,8,14,7,45,9.058,8.378,13.253,21
41,21,4,7,2007,6,9,34.4,45.5,-73.5228,13,9.0,3.0,76.805,76.288,77.229,76.288,1.0624,6.0,13.0,0.0,6.4,3.0,16.0,0.0,81.998,10,5.138,39320.350000000006,2.0,23.7,67,0.0,6.9,2,0,0,0,25,9,7,45,10.947,11.408,13.212,22
42,1,1,19,2007,7,1,22.4,39.795,-86.2347,223,1.0,3.0,72.563,72.065,72.331,72.065,0.1933,1.0,48.0,1.0,1.8,11.0,88.0,3.0,92.761,0,5.678,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,9,5,33,25,4.673,9.464,15.411,1
42,4,1,19,2007,7,2,25.9,39.795,-86.2347,223,2.0,3.0,72.416,71.926,72.5,71.926,0.0,2.0,40.0,2.0,3.4,11.0,88.0,3.0,78.077,4,7.718,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,37,5,33,25,8.419,9.444,15.665,2
42,13,6,19,2007,7,3,26.1,39.795,-86.2347,223,3.0,3.0,72.731,72.18,72.703,72.18,0.3531,3.0,33.0,2.0,6.2,1.0,60.0,3.0,75.349,1,5.971,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,8,14,33,25,8.961,8.258,15.56,3
42,8,6,19,2007,7,4,27.7,39.795,-86.2347,223,4.0,3.0,72.732,72.111,72.839,72.111,0.2572,4.0,27.0,1.0,7.6,1.0,60.0,3.0,81.743,4,9.091,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,18,14,33,25,8.361,8.235,15.665,4
42,5,4,19,2007,7,6,25.7,39.795,-86.2347,223,6.0,3.0,72.998,72.599,73.30799999999999,72.599,0.9357,9.0,8.0,0.0,8.2,3.0,21.0,0.0,92.761,0,5.678,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,18,9,33,25,13.64,11.145,15.56,5
42,15,7,19,2007,7,8,32.9,39.795,-86.2347,223,8.0,3.0,73.186,72.828,73.789,72.828,1.2541,13.0,4.0,0.0,12.4,5.0,6.0,0.0,77.804,6,4.635,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,25,15,33,25,12.477,11.668,15.665,6
42,17,9,19,2007,7,9,30.8,39.795,-86.2347,223,9.0,3.0,73.425,72.788,73.871,72.788,1.1985,15.0,0.0,0.0,15.6,6.0,4.0,0.0,76.208,3,4.89,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,5,2,33,25,10.341,7.554,15.411,7
42,20,2,19,2007,7,7,20.0,39.795,-86.2347,223,7.0,3.0,72.711,72.644,73.513,72.644,0.9982,13.0,4.0,0.0,12.4,2.0,38.0,0.0,92.761,0,5.678,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,20,10,33,25,6.788,8.982,15.738,8
42,21,4,19,2007,7,10,34.4,39.795,-86.2347,223,10.0,3.0,73.168,72.603,73.953,72.603,0.9412,6.0,13.0,0.0,9.8,3.0,21.0,0.0,77.437,6,5.264,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,25,9,33,25,11.138,11.145,15.56,9
42,25,3,19,2007,7,17,33.3,39.795,-86.2347,223,17.0,1.0,73.441,-1.0,-1.0,73.441,2.1063,8.0,8.0,0.0,10.4,4.0,13.0,0.0,80.538,1,7.078,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,6,5,33,25,11.352,11.166,15.308,10
42,19,8,19,2007,7,16,28.2,39.795,-86.2347,223,16.0,2.0,73.164,73.259,-1.0,73.164,1.7212,18.0,0.0,0.0,14.4,7.0,4.0,0.0,92.761,0,5.678,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,9,15,33,25,16.111,15.855,15.411,11
42,18,11,19,2007,7,13,27.4,39.795,-86.2347,223,13.0,2.0,73.306,72.998,-1.0,72.998,1.4904,19.0,0.0,0.0,15.2,9.0,0.0,0.0,78.935,5,4.98,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,9,15,33,25,9.238,11.093,15.411,12
42,26,5,19,2007,7,20,24.4,39.795,-86.2347,223,20.0,1.0,73.712,-1.0,-1.0,73.712,2.4831,16.0,0.0,0.0,16.4,8.0,0.0,0.0,92.761,0,5.678,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,0,14,33,25,15.042,13.547,15.665,13
42,16,12,19,2007,7,21,24.4,39.795,-86.2347,223,21.0,1.0,74.122,-1.0,-1.0,74.122,3.0531,20.0,0.0,0.0,17.6,10.0,0.0,0.0,92.761,0,5.678,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,20,7,33,25,14.465,17.538,15.308,14
42,27,12,19,2007,7,22,28.2,39.795,-86.2347,223,22.0,1.0,74.597,-1.0,-1.0,74.597,3.7135,21.0,0.0,0.0,16.6,10.0,0.0,0.0,77.727,2,6.233,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,16,7,33,25,15.737,17.545,15.56,15
42,3,3,19,2007,7,14,22.0,39.795,-86.2347,223,14.0,2.0,73.128,73.06,-1.0,73.06,1.5766,10.0,5.0,0.0,11.4,4.0,13.0,0.0,76.871,1,5.718,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,20,5,33,25,8.238,11.153,15.738,16
42,24,5,19,2007,7,19,26.9,39.795,-86.2347,223,19.0,1.0,73.484,-1.0,-1.0,73.484,2.1661,22.0,0.0,0.0,18.0,8.0,0.0,0.0,76.796,1,5.772,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,25,14,33,25,15.953,13.547,15.665,17
42,2,2,19,2007,7,5,30.1,39.795,-86.2347,223,5.0,3.0,72.543,72.188,72.847,72.188,0.3643,5.0,26.0,0.0,6.2,2.0,38.0,0.0,77.62,5,5.588,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,20,10,33,25,10.817,8.695,15.308,18
42,11,8,19,2007,7,18,30.4,39.795,-86.2347,223,18.0,1.0,73.477,-1.0,-1.0,73.477,2.1564,12.0,4.0,0.0,12.6,7.0,4.0,0.0,85.402,3,4.429,39320.350000000006,2.0,32.8,31,0.0,9.4,2,0,0,0,26,15,33,25,13.701,16.281,15.308,19
